region_id	chr	start	stop	pvalue	FDRp	dm_type	adj_diff_meth	meth_diff	abs_diff	case_mean	ctrl_mean	prom	exon	intron	intergenic	gene.overlap.GeneID	promoter.GeneID	dist.to.TSS	tss.GeneID	gene.overlap.gene.name	gene.overlap.source.of.gene.name	gene.overlap.gene.type	gene.overlap.gene.description	gene.overlap.Ensembl.family.description	promoter.gene.name	promoter.source.of.gene.name	promoter.gene.type	promoter.gene.description	promoter.Ensembl.family.description	tss.gene.name	tss.source.of.gene.name	tss.gene.type	tss.gene.description	tss.Ensembl.family.description
6_166959001_166960000	6	166959001	166960000	9.36108118353033e-05	0.00588742878162258	hyper	12.141520702741	9.8758503610672	12.141520702741	66.8449663319308	56.9691159708636	1	0	0	0	NA	ENSG00000026297	-1812	ENSG00000026297	NA	NA	NA	NA	NA	RNASET2	ensembl_havana	protein_coding	ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686]	RIBONUCLEASE T2  PRECURSOR RNASE T2  EC_4.6.1.19|	RNASET2	ensembl_havana	protein_coding	ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686]	RIBONUCLEASE T2  PRECURSOR RNASE T2  EC_4.6.1.19|
6_168061001_168062000	6	168061001	168062000	3.52498104270053e-05	0.00264930016014195	hyper	18.1818181818182	25.9643118556162	18.1818181818182	83.0151515151515	57.0508396595353	0	1	1	0	ENSG00000153303	NA	3978	NA	FRMD1	ensembl_havana	protein_coding	FERM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21240]	AMBIGUOUS|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_168232001_168233000	6	168232001	168233000	6.95743707408272e-05	0.0046080237923011	hyper	24.2597402597403	20.6869336803547	24.2597402597403	38.7706043956044	18.0836707152497	0	0	1	0	ENSG00000228361	NA	2272	NA	AL606970.2	havana	lncRNA	novel transcript		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_17271001_17272000	6	17271001	17272000	4.97337587273335e-08	1.07035744235839e-05	hypo	-15.8401678428381	-14.1573358253799	15.8401678428381	78.6269779001103	92.7843137254902	0	0	1	0	ENSG00000287559	NA	-9361	NA	AL136305.1	havana_tagene	lncRNA	novel transcript, antisense to RBM24		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_20320001_20321000	6	20320001	20321000	0.000123595418653618	0.00739499156647317	hyper	11.2486692015209	13.2271582929478	11.2486692015209	16.652388033967	3.42522974101921	1	0	0	0	NA	ENSG00000286590	-461	ENSG00000286590	NA	NA	NA	NA	NA	AL132775.1	havana_tagene	lncRNA	novel transcript		AL132775.1	havana_tagene	lncRNA	novel transcript	
6_24583001_24584000	6	24583001	24584000	4.2101555272867e-11	1.49809800866417e-08	hypo	-11.1908134523286	-11.8342956784205	11.1908134523286	21.6354878838431	33.4697835622636	1	1	1	0	ENSG00000137261	ENSG00000137261	0	NA	KIAA0319	ensembl_havana	protein_coding	KIAA0319 [Source:HGNC Symbol;Acc:HGNC:21580]	DYSLEXIA ASSOCIATED PRECURSOR	KIAA0319	ensembl_havana	protein_coding	KIAA0319 [Source:HGNC Symbol;Acc:HGNC:21580]	DYSLEXIA ASSOCIATED PRECURSOR	NA	NA	NA	NA	NA
6_27142001_27143000	6	27142001	27143000	1.08077215270708e-10	3.69796267043371e-08	hypo	-14.8702791461412	-16.5412505369509	14.8702791461412	80.9683280071104	97.5095785440613	0	0	0	1	NA	NA	3416	ENSG00000276180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	H4C9	ensembl_havana	protein_coding	H4 clustered histone 9 [Source:HGNC Symbol;Acc:HGNC:4793]	HISTONE H4
6_28079001_28080000	6	28079001	28080000	0.000941381527197711	0.0381709536197464	hyper	10.6617647058824	12.201031790253	10.6617647058824	20.7308021621287	8.52977037187564	1	0	1	0	ENSG00000269293	ENSG00000197279	-568	NA	ZSCAN16-AS1	havana	lncRNA	ZSCAN16 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48982]		ZNF165	ensembl_havana	protein_coding	zinc finger protein 165 [Source:HGNC Symbol;Acc:HGNC:12953]	ZINC FINGER 165 CANCER/TESTIS ANTIGEN 53 CT53 LD65 ZINC FINGER AND SCAN DOMAIN CONTAINING 7	NA	NA	NA	NA	NA
6_2866001_2867000	6	2866001	2867000	1.58699747284025e-06	0.000202939312393678	hypo	-18.4563303994584	-15.3354479787311	18.4563303994584	76.6205705397874	91.9560185185185	0	0	1	0	ENSG00000230438	NA	9518	NA	SERPINB9P1	havana_tagene	lncRNA	serpin family B member 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28590]		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_33985001_33986000	6	33985001	33986000	1.17653842483412e-22	5.91808599605391e-20	hypo	-66.9943259010629	-65	66.9943259010629	8.33333333333333	73.3333333333333	0	0	0	1	NA	NA	14052	ENSG00000221697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MIR1275	mirbase	miRNA	microRNA 1275 [Source:HGNC Symbol;Acc:HGNC:35346]	
6_3427001_3428000	6	3427001	3428000	4.03896666523121e-06	0.000442010673966508	hyper	12.1852060982496	11.7141670058337	12.1852060982496	13.999881291548	2.28571428571429	0	0	1	0	ENSG00000137266	NA	11419	NA	SLC22A23	ensembl_havana	protein_coding	solute carrier family 22 member 23 [Source:HGNC Symbol;Acc:HGNC:21106]	SOLUTE CARRIER FAMILY 22 MEMBER 23|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_34679001_34680000	6	34679001	34680000	1.58336416206423e-09	4.60576450796188e-07	hyper	11.8618489134184	7.38278173851755	11.8618489134184	12.8682798469665	5.48549810844893	0	0	1	0	ENSG00000196821	NA	5643	NA	ILRUN	ensembl_havana	protein_coding	inflammation and lipid regulator with UBA-like and NBR1-like domains [Source:HGNC Symbol;Acc:HGNC:21215]	ILRUN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_36121001_36122000	6	36121001	36122000	5.02860119627622e-11	1.77266095092619e-08	hyper	21.7489595918915	19.03725069253	21.7489595918915	83.392791871284	64.355541178754	0	0	0	1	NA	NA	-5809	ENSG00000156711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MAPK13	ensembl_havana	protein_coding	mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875]	|MITOGEN ACTIVATED KINASE 13 MAP KINASE 13 MAPK 13 EC_2.7.11.24 MITOGEN ACTIVATED KINASE P38 DELTA MAP KINASE P38 DELTA STRESS ACTIVATED KINASE 4
6_36500001_36501000	6	36500001	36501000	4.47125898489273e-05	0.00322521773338341	hyper	16.3492063492063	24.15007508284	16.3492063492063	74.2732277921996	50.1231527093596	0	0	1	0	ENSG00000112079	NA	-21191	NA	STK38	ensembl_havana	protein_coding	serine/threonine kinase 38 [Source:HGNC Symbol;Acc:HGNC:17847]	SERINE/THREONINE KINASE EC_2.7.11.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_37018001_37019000	6	37018001	37019000	5.78645460420074e-05	0.00395530949244386	hypo	-11.4620451355145	-14.947144038097	11.4620451355145	52.5927294360187	67.5398734741157	1	0	1	0	ENSG00000146192	ENSG00000146192	-2542	NA	FGD2	ensembl_havana	protein_coding	FYVE, RhoGEF and PH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3664]	|FYVE RHOGEF AND PH DOMAIN CONTAINING 2	FGD2	ensembl_havana	protein_coding	FYVE, RhoGEF and PH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3664]	|FYVE RHOGEF AND PH DOMAIN CONTAINING 2	NA	NA	NA	NA	NA
6_37093001_37094000	6	37093001	37094000	6.46809528832926e-06	0.000652652583257005	hyper	23.6460348162476	29.0748044097079	23.6460348162476	75.3254885914265	46.2506841817187	0	0	0	1	NA	NA	1690	ENSG00000216412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RPL12P2	havana	processed_pseudogene	ribosomal protein L12 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16070]	
6_38481001_38482000	6	38481001	38482000	2.35625723109016e-08	5.50965720775014e-06	hyper	15.2023069298008	12.6348987451472	15.2023069298008	91.5260076362561	78.8911088911089	1	1	1	0	ENSG00000183826	ENSG00000226533	0	NA	BTBD9	ensembl_havana	protein_coding	BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:21228]	BTB/POZ DOMAIN CONTAINING 9	BTBD9-AS1	havana	lncRNA	BTBD9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40959]		NA	NA	NA	NA	NA
6_42945001_42946000	6	42945001	42946000	0.000163581310009945	0.00927632980217031	hypo	-18.2723159193747	-11.4566464237517	18.2723159193747	63.5433535762483	75	0	0	1	0	ENSG00000231113	NA	1264	NA	AL035587.1	havana	lncRNA	novel transcript		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_43704001_43705000	6	43704001	43705000	1.62743883439411e-06	0.000207497423529143	hypo	-25.5714285714286	-17.6756450380739	25.5714285714286	46.5355233002292	64.2111683383031	0	0	0	1	NA	NA	1752	ENSG00000218107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AL136131.1	havana	processed_pseudogene	OPA-interacting protein (OIP21) pseudogene	
6_47278001_47279000	6	47278001	47279000	0.000514681819693145	0.0236424934015626	hyper	11.217726448309	10.0495173223552	11.217726448309	31.0035216513595	20.9540043290043	0	0	1	0	ENSG00000146072	NA	30906	NA	TNFRSF21	ensembl_havana	protein_coding	TNF receptor superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:13469]	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 21 PRECURSOR DEATH RECEPTOR 6 CD358 ANTIGEN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_49890001_49891000	6	49890001	49891000	2.66659962075106e-07	4.57018912978181e-05	hypo	-11.4493078204392	-9.68177233989478	11.4493078204392	74.4766987975894	84.1584711374842	0	0	0	1	NA	NA	-12907	ENSG00000124812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CRISP1	ensembl_havana	protein_coding	cysteine rich secretory protein 1 [Source:HGNC Symbol;Acc:HGNC:304]	CYSTEINE RICH SECRETORY 1 PRECURSOR CRISP 1 ACIDIC EPIDIDYMAL GLYCOPROTEIN
6_52552001_52553000	6	52552001	52553000	4.80950675705181e-09	1.2810549371809e-06	hypo	-12.9694487849561	-13.8770062003793	12.9694487849561	76.0201504844362	89.8971566848155	0	0	1	0	ENSG00000065308	NA	-23787	NA	TRAM2	ensembl_havana	protein_coding	translocation associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16855]	TRANSLOCATING CHAIN ASSOCIATED MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_57668001_57669000	6	57668001	57669000	9.64149161582135e-06	0.000909517046005756	hyper	11.6552337398374	8.71180837492311	11.6552337398374	79.0013650671652	70.2895566922421	0	0	0	1	NA	NA	135593	ENSG00000146143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PRIM2	ensembl_havana	protein_coding	DNA primase subunit 2 [Source:HGNC Symbol;Acc:HGNC:9370]	DNA PRIMASE LARGE SUBUNIT DNA PRIMASE 58 KDA SUBUNIT|
6_636001_637000	6	636001	637000	3.66701550517542e-09	9.97675320878415e-07	hyper	22.9450418160096	23.9651675485009	22.9450418160096	24.858024691358	0.892857142857143	0	0	1	0	ENSG00000112685	NA	19964	NA	EXOC2	ensembl_havana	protein_coding	exocyst complex component 2 [Source:HGNC Symbol;Acc:HGNC:24968]	EXOCYST COMPLEX COMPONENT 2 EXOCYST COMPLEX COMPONENT SEC5|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_6683001_6684000	6	6683001	6684000	0.000280811241275975	0.0144367967371849	hyper	23.1994733377222	23.577969410197	23.1994733377222	86.2686012184759	62.6906318082789	1	1	0	0	ENSG00000261211	ENSG00000261211	0	NA	AL031123.2	havana	lncRNA	novel transcript		AL031123.2	havana	lncRNA	novel transcript		NA	NA	NA	NA	NA
6_6725001_6726000	6	6725001	6726000	2.28032702427094e-07	4.0052674393649e-05	hyper	10.0320748154732	9.70963687955521	10.0320748154732	10.8207479906663	1.11111111111111	1	1	1	0	ENSG00000226281	ENSG00000288046	0	NA	AL031123.1	havana	lncRNA	novel transcript		AL031123.5	havana_tagene	lncRNA	novel transcript		NA	NA	NA	NA	NA
6_6797001_6798000	6	6797001	6798000	0.000662511880503787	0.0289043991644571	hypo	-10.2593883081688	-8.66758776768175	10.2593883081688	88.6538408037468	97.3214285714286	1	0	0	0	NA	ENSG00000219986	-1601	ENSG00000219986	NA	NA	NA	NA	NA	BTF3P7	havana	processed_pseudogene	basic transcription factor 3 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:38569]		BTF3P7	havana	processed_pseudogene	basic transcription factor 3 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:38569]	
6_77341001_77342000	6	77341001	77342000	5.44716372823831e-05	0.00377537444658176	hyper	14.6632320630351	12.5606711680081	14.6632320630351	92.7728191851097	80.2121480171016	1	0	0	0	NA	ENSG00000276064	-1557	ENSG00000276064	NA	NA	NA	NA	NA	AL365222.1	havana	processed_pseudogene	chromosome 12 open reading frame 76 (C12orf76) pseudogene		AL365222.1	havana	processed_pseudogene	chromosome 12 open reading frame 76 (C12orf76) pseudogene	
6_82056001_82057000	6	82056001	82057000	3.36459507577085e-05	0.00255603712867347	hypo	-10.8643530067085	-8.72391727689335	10.8643530067085	82.8295374996982	91.5534547765916	0	0	1	0	ENSG00000226453	NA	44766	NA	LINC02542	havana_tagene	lncRNA	long intergenic non-protein coding RNA 2542 [Source:HGNC Symbol;Acc:HGNC:53576]		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_82568001_82569000	6	82568001	82569000	5.84633024833393e-05	0.00399173192520461	hypo	-15.8064917298843	-14.1611302640714	15.8064917298843	70.3474167444756	84.508547008547	0	0	0	1	NA	NA	203760	ENSG00000146242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TPBG	ensembl_havana	protein_coding	trophoblast glycoprotein [Source:HGNC Symbol;Acc:HGNC:12004]	TROPHOBLAST GLYCOPROTEIN PRECURSOR 5T4 ONCOFETAL TROPHOBLAST GLYCOPROTEIN 5T4 ONCOTROPHOBLAST GLYCOPROTEIN WNT ACTIVATED INHIBITORY FACTOR 1 WAIF1
6_82862001_82863000	6	82862001	82863000	0.000692286377170692	0.0299132320430129	hypo	-11.1211901306241	-10.5799975690055	11.1211901306241	65.8663219844569	76.4463195534624	0	0	0	1	NA	NA	31034	ENSG00000118420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	UBE3D	ensembl_havana	protein_coding	ubiquitin protein ligase E3D [Source:HGNC Symbol;Acc:HGNC:21381]	E3 UBIQUITIN LIGASE E3D EC_2.3.2.26 HECT TYPE E3 UBIQUITIN TRANSFERASE E3D UBCH10 BINDING WITH A HECT  DOMAIN UBIQUITIN CONJUGATING ENZYME E2C BINDING|
6_9121001_9122000	6	9121001	9122000	0.000158646822218451	0.0090385706270539	hypo	-13.2709359605911	-13.1249781144577	13.2709359605911	84.7112791954838	97.8362573099415	0	0	1	0	ENSG00000285219	NA	39778	NA	HULC	havana	lncRNA	hepatocellular carcinoma up-regulated long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:34232]		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6_98657001_98658000	6	98657001	98658000	3.09249891327455e-08	7.00930156008666e-06	hyper	14.0478816897994	14.7111010750452	14.0478816897994	61.3316568471209	46.6205557720756	0	0	0	1	NA	NA	122506	ENSG00000187472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AL589826.1	havana	processed_pseudogene	60S ribosomal protein L6 (RPL6) pseudogene	
7_100482001_100483000	7	100482001	100483000	1.2988865957577e-07	2.46748525061471e-05	hypo	-17.5116470265826	-14.9450857784191	17.5116470265826	34.1214726631393	49.0665584415584	1	1	0	0	ENSG00000286938	ENSG00000166924	834	NA	AC092849.2	havana_tagene	lncRNA	novel transcript		NYAP1	ensembl_havana	protein_coding	neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1 [Source:HGNC Symbol;Acc:HGNC:22009]	NEURONAL TYROSINE PHOSPHORYLATED PHOSPHOINOSITIDE 3 KINASE ADAPTER|	NA	NA	NA	NA	NA
7_102170001_102171000	7	102170001	102171000	4.09274337350919e-166	4.84112388154567e-163	hyper	15.6944444444444	14.2857142857143	15.6944444444444	97.6190476190476	83.3333333333333	0	1	1	0	ENSG00000257923	NA	-8666	NA	CUX1	ensembl_havana	protein_coding	cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]	CASP|HOMEOBOX CUT  1 CCAAT DISPLACEMENT CDP HOMEOBOX CUX 1|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7_106849001_106850000	7	106849001	106850000	0.00113148544190168	0.0440506863136653	hyper	19.2799942799943	16.0367403587561	19.2799942799943	87.8114846151738	71.7747442564177	0	0	0	1	NA	NA	-15278	ENSG00000105851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PIK3CG	ensembl_havana	protein_coding	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:8978]	PHOSPHATIDYLINOSITOL 4 5 BISPHOSPHATE 3 KINASE CATALYTIC SUBUNIT GAMMA PI3 KINASE SUBUNIT GAMMA PI3K GAMMA PI3KGAMMA PTDINS 3 KINASE SUBUNIT GAMMA EC_2.7.1.153 PHOSPHATIDYLINOSITOL 4 5 BISPHOSPHATE 3 KINASE 110 KDA CATALYTIC SUBUNIT GAMMA PTDINS 3 KINASE SUBUNIT P110 GAMMA P110GAMMA PHOSPHOINOSITIDE 3 KINASE CATALYTIC GAMMA POLYPEPTIDE SERINE/THREONINE KINASE PIK3CG EC_2.7.11.- 1 P120 PI3K|
7_108573001_108574000	7	108573001	108574000	1.74236485906556e-06	0.000219927988886412	hyper	13.7510109763143	12.6118290459309	13.7510109763143	65.9874357067668	53.3756066608359	0	1	1	0	ENSG00000128590	NA	1289	NA	DNAJB9	ensembl_havana	protein_coding	DnaJ heat shock protein family (Hsp40) member B9 [Source:HGNC Symbol;Acc:HGNC:6968]	DNAJ HOMOLOG SUBFAMILY B MEMBER 9 PRECURSOR ENDOPLASMIC RETICULUM DNA J DOMAIN CONTAINING 4 ER RESIDENT ERDJ4 ERDJ4 MICROVASCULAR ENDOTHELIAL DIFFERENTIATION GENE 1 MDG 1|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7_112286001_112287000	7	112286001	112287000	0.000948859424166017	0.0383771562684079	hyper	28.5481919612851	30.0689975798483	28.5481919612851	77.7658741799507	47.6968766001024	1	1	1	0	ENSG00000198839	ENSG00000202406	-1623	NA	ZNF277	ensembl_havana	protein_coding	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]	ZINC FINGER|	RN7SKP187	ensembl	misc_RNA	RN7SK pseudogene 187 [Source:HGNC Symbol;Acc:HGNC:45911]		NA	NA	NA	NA	NA
7_115854001_115855000	7	115854001	115855000	2.41384395673454e-05	0.00194088821662969	hypo	-12.7954802259887	-11.9210869278618	12.7954802259887	77.8462048648384	89.7672917927001	0	0	0	1	NA	NA	-20630	ENSG00000199224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y_RNA	ensembl	misc_RNA	Y RNA [Source:RFAM;Acc:RF00019]	
7_116160001_116161000	7	116160001	116161000	7.00467797002909e-08	1.44390302299692e-05	hypo	-15.299693659326	-14.21888053467	15.299693659326	80.15611946533	94.375	1	0	0	0	NA	ENSG00000105967	-107	ENSG00000105967	NA	NA	NA	NA	NA	TFEC	ensembl_havana	protein_coding	transcription factor EC [Source:HGNC Symbol;Acc:HGNC:11754]	TRANSCRIPTION FACTOR EC TFE C|	TFEC	ensembl_havana	protein_coding	transcription factor EC [Source:HGNC Symbol;Acc:HGNC:11754]	TRANSCRIPTION FACTOR EC TFE C|
7_116597001_116598000	7	116597001	116598000	0.000570326190023164	0.0256728175898773	hypo	-10.1379310344828	-11.1651585951626	10.1379310344828	87.4062699762659	98.5714285714286	0	0	1	0	ENSG00000231210	NA	16684	NA	COMETT	havana	lncRNA	cytosolic oncogenic antisense to MET transcript [Source:HGNC Symbol;Acc:HGNC:51196]		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7_123054001_123055000	7	123054001	123055000	5.96147714902136e-05	0.00405754294666736	hyper	10.2353244299394	11.7043938173876	10.2353244299394	68.1523493436842	56.4479555262965	0	0	0	1	NA	NA	48590	ENSG00000226680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AC073311.1	havana	lncRNA	novel transcript	
7_123071001_123072000	7	123071001	123072000	2.87273290778215e-06	0.000332147813874922	hyper	16.6107634543179	13.6587170804403	16.6107634543179	67.4323463846995	53.7736293042592	0	0	1	0	ENSG00000226680	NA	31590	NA	AC073311.1	havana	lncRNA	novel transcript		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7_129831001_129832000	7	129831001	129832000	0.000744138633836939	0.0317192235150334	hypo	-13.5984023238925	-13.5849712597433	13.5984023238925	85.8468469220749	99.4318181818182	0	1	0	0	ENSG00000186591	NA	7742	NA	UBE2H	ensembl_havana	protein_coding	ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]	UBIQUITIN CONJUGATING ENZYME E2 H EC_2.3.2.23 E3 INDEPENDENT E2 UBIQUITIN CONJUGATING ENZYME H EC_2.3.2.- 24 E2 UBIQUITIN CONJUGATING ENZYME H UBCH2 UBIQUITIN CARRIER H UBIQUITIN CONJUGATING ENZYME E2 20K UBIQUITIN LIGASE H|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7_132125001_132126000	7	132125001	132126000	7.13233872431882e-05	0.00470739019496449	hypo	-17.0343137254902	-14.430562176669	17.0343137254902	79.782400786294	94.212962962963	0	1	0	0	ENSG00000221866	NA	19508	NA	PLXNA4	ensembl_havana	protein_coding	plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]	PLEXIN PRECURSOR|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7_135174001_135175000	7	135174001	135175000	0.000417418131171162	0.0199398646029454	hyper	10.3815439219166	9.13156288156289	10.3815439219166	98.6309523809524	89.4993894993895	0	0	0	1	NA	NA	3188	ENSG00000287733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AC083862.2	havana_tagene	lncRNA	novel transcript	
7_135755001_135756000	7	135755001	135756000	5.96302253940771e-06	0.000610642143449641	hypo	-14.1177298971976	-14.6501478091707	14.1177298971976	83.5136481555263	98.1637959646971	0	0	0	1	NA	NA	-6190	ENSG00000189320	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM180A	ensembl_havana	protein_coding	family with sequence similarity 180 member A [Source:HGNC Symbol;Acc:HGNC:33773]	|PRECURSOR
7_139842001_139843000	7	139842001	139843000	1.62650850589441e-07	2.99875648752198e-05	hypo	-12.2766122766123	-8.66584466338911	12.2766122766123	54.6100784272699	63.275923090659	0	0	1	0	ENSG00000059377	NA	12702	NA	TBXAS1	ensembl_havana	protein_coding	thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609]	|THROMBOXANE A SYNTHASE TXA SYNTHASE TXS EC_5.3.99.5 CYTOCHROME P450 5A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7_149375001_149376000	7	149375001	149376000	0.000186798117403745	0.0103692987587801	hypo	-15.2380952380952	-14.9224178918879	15.2380952380952	83.6886932192232	98.6111111111111	0	0	0	1	NA	NA	-22204	ENSG00000228151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AC004941.1	havana	lncRNA	uncharacterized LOC101928733 [Source:NCBI gene (formerly Entrezgene);Acc:101928733]	
7_151037001_151038000	7	151037001	151038000	1.43319748976899e-05	0.00126897065811239	hypo	-17.948717948718	-19.5121303816956	17.948717948718	80.4878696183044	100	1	1	1	0	ENSG00000197150	ENSG00000197150	0	NA	ABCB8	ensembl_havana	protein_coding	ATP binding cassette subfamily B member 8 [Source:HGNC Symbol;Acc:HGNC:49]	MITOCHONDRIAL POTASSIUM CHANNEL ATP BINDING SUBUNIT PRECURSOR ATP BINDING CASSETTE SUB FAMILY B MEMBER 8 MITOCHONDRIAL ABCB8 MITOCHONDRIAL SULFONYLUREA RECEPTOR MITOSUR|	ABCB8	ensembl_havana	protein_coding	ATP binding cassette subfamily B member 8 [Source:HGNC Symbol;Acc:HGNC:49]	MITOCHONDRIAL POTASSIUM CHANNEL ATP BINDING SUBUNIT PRECURSOR ATP BINDING CASSETTE SUB FAMILY B MEMBER 8 MITOCHONDRIAL ABCB8 MITOCHONDRIAL SULFONYLUREA RECEPTOR MITOSUR|	NA	NA	NA	NA	NA
7_151700001_151701000	7	151700001	151701000	1.84271105920231e-06	0.000230290209883661	hyper	10.3660268059973	6.64209823870329	10.3660268059973	9.83881173833461	3.19671349963132	0	0	1	0	ENSG00000106617	NA	34994	NA	PRKAG2	ensembl_havana	protein_coding	protein kinase AMP-activated non-catalytic subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:9386]	5' AMP ACTIVATED KINASE SUBUNIT GAMMA AMPK SUBUNIT GAMMA|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7_152664001_152665000	7	152664001	152665000	1.87739072306077e-10	6.28865666195525e-08	hypo	-15.6611012732945	-14.5979894185029	15.6611012732945	83.9666038829325	98.5645933014354	1	1	1	0	ENSG00000196584	ENSG00000196584	0	NA	XRCC2	ensembl_havana	protein_coding	X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]	|DNA REPAIR XRCC2 X RAY REPAIR CROSS COMPLEMENTING 2	XRCC2	ensembl_havana	protein_coding	X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]	|DNA REPAIR XRCC2 X RAY REPAIR CROSS COMPLEMENTING 2	NA	NA	NA	NA	NA
7_15586001_15587000	7	15586001	15587000	0.000118788154073734	0.00715970535892147	hypo	-11.5646258503401	-9.06677715382186	11.5646258503401	84.9752396529008	94.0420168067227	0	0	0	1	NA	NA	-23988	ENSG00000187546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AGMO	ensembl_havana	protein_coding	alkylglycerol monooxygenase [Source:HGNC Symbol;Acc:HGNC:33784]	ALKYLGLYCEROL MONOOXYGENASE EC_1.14.16.5 TRANSMEMBRANE 195|
7_156828001_156829000	7	156828001	156829000	0.000151708637333936	0.00870882354118038	hypo	-11.2326270221007	-14.1633846521065	11.2326270221007	83.8966693290002	98.0600539811066	0	0	1	0	ENSG00000105983	NA	7886	NA	LMBR1	ensembl_havana	protein_coding	limb development membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:13243]	|LIMB REGION 1 HOMOLOG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7_156987001_156988000	7	156987001	156988000	7.27543069678989e-05	0.00478410520027284	hypo	-14.4419306184012	-10.1736054834128	14.4419306184012	77.0337922403004	87.2073977237132	0	0	0	1	NA	NA	18249	ENSG00000146909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NOM1	ensembl_havana	protein_coding	nucleolar protein with MIF4G domain 1 [Source:HGNC Symbol;Acc:HGNC:13244]	PRE SPLICING FACTOR CWC22|
